Solute_encoded,Solvent_encoded,Potential_ID,Alpha,Mu,Sigma,solvent_density,solvent_shear,solute_density,solute_shear,PC2,PC3,PC4,PC5,density_ratio,density_diff,density_mismatch_pct,shear_ratio,shear_diff,shear_mismatch_pct,combined_mismatch
1,10,20,1.4,-5,-0.5386930239567663,-0.1784646558114451,1.0451063679999124,-1.355699319248834,-1.114837111893555,-1.4892075654375527,0.6744281501847994,-0.715526362271512,1.1258894961355121,7.5964583187899315,-1.177234663437389,-6.5964583187899315,-1.06672119319978,-2.1599434798934674,2.06672119319978,-13.633040207502141
1,10,21,0.4,-17,0.46968363998178864,-0.1784646558114451,1.0451063679999124,-1.355699319248834,-1.114837111893555,-1.9450603125200328,0.13431303516405985,-0.3886371891490361,0.6507923909204917,7.5964583187899315,-1.177234663437389,-6.5964583187899315,-1.06672119319978,-2.1599434798934674,2.06672119319978,-13.633040207502141
1,10,22,2.0,-2,-0.9308395043773156,-0.1784646558114451,1.0451063679999124,-1.355699319248834,-1.114837111893555,-1.3119314971276994,0.8844729171373094,-0.8426499295969194,1.310649481496909,7.5964583187899315,-1.177234663437389,-6.5964583187899315,-1.06672119319978,-2.1599434798934674,2.06672119319978,-13.633040207502141
1,10,7,-2.0,-5,0.1895790111099678,-0.1784646558114451,1.0451063679999124,-1.355699319248834,-1.114837111893555,-1.8184345494415661,0.28434501155870984,-0.4794397372386128,0.7827638090357751,7.5964583187899315,-1.177234663437389,-6.5964583187899315,-1.06672119319978,-2.1599434798934674,2.06672119319978,-13.633040207502141
2,10,2,-1.8,-8,1.0298928977254302,-0.1784646558114451,1.0451063679999124,1.5805764156012974,-1.0454070793039472,-0.30645965467487674,-0.31374704351812643,1.8673569607460467,0.8256705203739155,-8.856523485923388,1.7590410714127425,-9.856523485923388,-1.0002877327258184,-2.0905134473038594,2.000287732725818,19.71588301621647
2,10,3,-1.7,-7,1.1419347492741587,-0.1784646558114451,1.0451063679999124,1.5805764156012974,-1.0454070793039472,-0.35710995990626343,-0.37375983407598656,1.9036779799818775,0.7728819531278021,-8.856523485923388,1.7590410714127425,-9.856523485923388,-1.0002877327258184,-2.0905134473038594,2.000287732725818,19.71588301621647
2,10,1,-1.5,-3,0.3576417884330603,-0.1784646558114451,1.0451063679999124,1.5805764156012974,-1.0454070793039472,-0.0025578232865567595,0.04632969982903323,1.6494308453310629,1.142401923850596,-8.856523485923388,1.7590410714127425,-9.856523485923388,-1.0002877327258184,-2.0905134473038594,2.000287732725818,19.71588301621647
3,10,1,-2.1,10,0.24559993688433196,-0.1784646558114451,1.0451063679999124,-0.17858453854049944,0.3996217263157189,-0.1965015841187918,-0.4859974313842975,-0.47588381677339686,0.5659470045573682,1.0006717449374458,-0.0001198827290543325,-0.0006717449374457277,0.38237421429217855,-0.6454846416841935,0.6176257857078215,-0.0004148869947851689
3,10,28,0.3,0,-0.9308395043773156,-0.1784646558114451,1.0451063679999124,-0.17858453854049944,0.3996217263157189,0.33532662081076814,0.144136869473232,-0.8572545187496188,1.1202269606415585,1.0006717449374458,-0.0001198827290543325,-0.0006717449374457277,0.38237421429217855,-0.6454846416841935,0.6176257857078215,-0.0004148869947851689
3,10,29,0.9,-1,-0.9868604301516797,-0.1784646558114451,1.0451063679999124,-0.17858453854049944,0.3996217263157189,0.36065177342646143,0.1741432647521619,-0.875415028367534,1.1466212442646153,1.0006717449374458,-0.0001198827290543325,-0.0006717449374457277,0.38237421429217855,-0.6454846416841935,0.6176257857078215,-0.0004148869947851689
4,10,33,1.7,-11,-0.426651172408038,-0.1784646558114451,1.0451063679999124,-0.5013144206971857,1.4397720272836267,0.5259229275095737,-0.5896311527976209,-1.5182151710258158,0.5762485270790896,2.809040358259195,-0.3228497648857406,-1.809040358259195,1.377632049108084,0.39466565928371433,0.3776320491080841,0.6831516174086424
4,10,49,-2.4,-1,-0.426651172408038,-0.1784646558114451,1.0451063679999124,-0.5013144206971857,1.4397720272836267,0.5259229275095737,-0.5896311527976209,-1.5182151710258158,0.5762485270790896,2.809040358259195,-0.3228497648857406,-1.809040358259195,1.377632049108084,0.39466565928371433,0.3776320491080841,0.6831516174086424
4,10,50,-2.3,2,0.30162086265869614,-0.1784646558114451,1.0451063679999124,-0.5013144206971857,1.4397720272836267,0.19669594350556052,-0.9797142914237106,-1.2821285459929166,0.23312283997935265,2.809040358259195,-0.3228497648857406,-1.809040358259195,1.377632049108084,0.39466565928371433,0.3776320491080841,0.6831516174086424
4,10,51,-1.9,1,-0.2585883950849455,-0.1784646558114451,1.0451063679999124,-0.5013144206971857,1.4397720272836267,0.4499474696624938,-0.6796503386344108,-1.4637336421720697,0.49706567620991954,2.809040358259195,-0.3228497648857406,-1.809040358259195,1.377632049108084,0.39466565928371433,0.3776320491080841,0.6831516174086424
4,10,28,1.5,-2,-0.9868604301516797,-0.1784646558114451,1.0451063679999124,-0.5013144206971857,1.4397720272836267,0.7791744536665071,-0.28956720000832104,-1.699820267204969,0.8401913633096566,2.809040358259195,-0.3228497648857406,-1.809040358259195,1.377632049108084,0.39466565928371433,0.3776320491080841,0.6831516174086424
5,10,36,-3.0,5,-0.3706302466336739,-0.1784646558114451,1.0451063679999124,-0.1876436229519152,-0.14801740714388464,-0.25106188690818804,0.09529872831457062,-0.3704502919626931,0.989828902661107,1.0514329691710387,-0.00917896714047009,-0.051432969171038706,-0.1416290357383958,-1.193123775143797,1.1416290357383958,-0.05871737099989555
5,10,2,-2.6,-2,-0.8187976528285872,-0.1784646558114451,1.0451063679999124,-0.1876436229519152,-0.14801740714388464,-0.048460665982641496,0.33534989054601044,-0.5157343689060158,1.2009831716455608,1.0514329691710387,-0.00917896714047009,-0.051432969171038706,-0.1416290357383958,-1.193123775143797,1.1416290357383958,-0.05871737099989555
5,10,3,-2.8,-2,-0.7627767270542231,-0.1784646558114451,1.0451063679999124,-0.1876436229519152,-0.14801740714388464,-0.07378581859833477,0.3053434952670805,-0.49757385928810033,1.174588888022504,1.0514329691710387,-0.00917896714047009,-0.051432969171038706,-0.1416290357383958,-1.193123775143797,1.1416290357383958,-0.05871737099989555
5,10,35,-2.1,-3,-0.9868604301516797,-0.1784646558114451,1.0451063679999124,-0.1876436229519152,-0.14801740714388464,0.027514791864438486,0.42536907638280036,-0.5702158977597617,1.2801660225147309,1.0514329691710387,-0.00917896714047009,-0.051432969171038706,-0.1416290357383958,-1.193123775143797,1.1416290357383958,-0.05871737099989555
5,10,37,0.0,-2,-0.7067558012798588,-0.1784646558114451,1.0451063679999124,-0.1876436229519152,-0.14801740714388464,-0.0991109712140281,0.2753370999881505,-0.47941334967018506,1.1481946043994473,1.0514329691710387,-0.00917896714047009,-0.051432969171038706,-0.1416290357383958,-1.193123775143797,1.1416290357383958,-0.05871737099989555
6,10,32,0.0,-4,-0.8748185786029513,-0.1784646558114451,1.0451063679999124,-0.37297739153546255,0.5296405139367074,0.2652387382606275,0.06226262381511314,-1.0530508484411916,1.0316085781362292,2.0899230149499615,-0.19451273572401745,-1.0899230149499617,0.5067814436441668,-0.515465854063205,0.4932185563558332,-0.5375702559726173
6,10,35,3.2,-4,-0.4826720981824022,-0.1784646558114451,1.0451063679999124,-0.37297739153546255,0.5296405139367074,0.08796266995077424,-0.14778214313739674,-0.9259272811157844,0.8468485927748324,2.0899230149499615,-0.19451273572401745,-1.0899230149499617,0.5067814436441668,-0.515465854063205,0.4932185563558332,-0.5375702559726173
6,10,49,1.1,5,-0.8187976528285872,-0.1784646558114451,1.0451063679999124,-0.37297739153546255,0.5296405139367074,0.23991358564493417,0.032256228536183186,-1.0348903388232764,1.0052142945131726,2.0899230149499615,-0.19451273572401745,-1.0899230149499617,0.5067814436441668,-0.515465854063205,0.4932185563558332,-0.5375702559726173
6,10,50,1.3,2,-0.5947139497311306,-0.1784646558114451,1.0451063679999124,-0.37297739153546255,0.5296405139367074,0.1386129751821609,-0.08776935257953672,-0.9622483003516151,0.8996371600209457,2.0899230149499615,-0.19451273572401745,-1.0899230149499617,0.5067814436441668,-0.515465854063205,0.4932185563558332,-0.5375702559726173
6,10,51,1.1,5,-0.8187976528285872,-0.1784646558114451,1.0451063679999124,-0.37297739153546255,0.5296405139367074,0.23991358564493417,0.032256228536183186,-1.0348903388232764,1.0052142945131726,2.0899230149499615,-0.19451273572401745,-1.0899230149499617,0.5067814436441668,-0.515465854063205,0.4932185563558332,-0.5375702559726173
6,10,28,1.5,-3,-0.7067558012798588,-0.1784646558114451,1.0451063679999124,-0.37297739153546255,0.5296405139367074,0.18926328041354754,-0.027756562021676808,-0.9985693195874458,0.952425727267059,2.0899230149499615,-0.19451273572401745,-1.0899230149499617,0.5067814436441668,-0.515465854063205,0.4932185563558332,-0.5375702559726173
7,10,1,-1.1,-41,2.318374190535806,-0.1784646558114451,1.0451063679999124,-1.5298979632433496,-1.1085962100877476,-2.8868330051186835,-0.8518637028300076,0.081696644528248,-0.2488055697588219,8.57255435978173,-1.3514333074319045,-7.57255435978173,-1.0607496461908845,-2.15370257808766,2.0607496461908847,-15.605138717681442
9,10,1,-1.6,3,0.581725491530517,-0.1784646558114451,1.0451063679999124,0.07054028277343387,1.5697908149046154,0.5081704750019012,-1.2119352064994648,-0.8536392122369951,0.15790640644566878,-0.3952619214863611,0.249004938584879,-1.395261921486361,1.5020392784600725,0.524684446904703,0.5020392784600725,-0.700476288325827
10,10,47,0.0,-18,0.30162086265869614,-0.1784646558114451,1.0451063679999124,-0.24086574386898274,0.26960293869473045,-0.3388112268326945,-0.4539791585277321,-0.42855349493149414,0.561921757375484,1.3496551615433974,-0.062401088057537635,-0.3496551615433973,0.2579669849401904,-0.7755034293051819,0.7420330150598096,-0.2594556737512719
13,10,1,0.0,-129,2.318374190535806,-0.1784646558114451,1.0451063679999124,0.2819189190398013,-1.3946375428539222,-1.9161093288809112,-0.7925265653963461,1.548892909130491,0.10301173303440476,-1.5796904869368626,0.4603835748512464,-2.5796904869368626,-1.3344455507652586,-2.4397439108538346,2.3344455507652584,6.022146979581222
14,10,2,-1.4,8,0.581725491530517,-0.1784646558114451,1.0451063679999124,0.32645941739592893,-0.20938627490099118,-0.3943111795533564,-0.40704111093633055,0.34332761785257593,0.6360761887806874,-1.8292665060853623,0.5049240732073741,-2.8292665060853626,-0.20034924799253423,-1.2544926429009036,1.2003492479925342,3.3961079229500295
14,10,3,-1.7,-2,0.581725491530517,-0.1784646558114451,1.0451063679999124,0.32645941739592893,-0.20938627490099118,-0.3943111795533564,-0.40704111093633055,0.34332761785257593,0.6360761887806874,-1.8292665060853623,0.5049240732073741,-2.8292665060853626,-0.20034924799253423,-1.2544926429009036,1.2003492479925342,3.3961079229500295
14,10,52,-1.6,10,0.24559993688433196,-0.1784646558114451,1.0451063679999124,0.32645941739592893,-0.20938627490099118,-0.24236026385919643,-0.22700273926275075,0.23436456014508403,0.7944418905190276,-1.8292665060853623,0.5049240732073741,-2.8292665060853626,-0.20034924799253423,-1.2544926429009036,1.2003492479925342,3.3961079229500295
14,10,1,-1.5,1,0.24559993688433196,-0.1784646558114451,1.0451063679999124,0.32645941739592893,-0.20938627490099118,-0.24236026385919643,-0.22700273926275075,0.23436456014508403,0.7944418905190276,-1.8292665060853623,0.5049240732073741,-2.8292665060853626,-0.20034924799253423,-1.2544926429009036,1.2003492479925342,3.3961079229500295
15,10,2,-1.3,-6,0.41366271420742445,-0.1784646558114451,1.0451063679999124,2.0301334795178043,-0.08872883998871386,0.8274013899372082,-0.43970961861199326,1.446690704965375,0.9500641284896906,-11.37554923851544,2.2085981353292494,-12.37554923851544,-0.08489933915388917,-1.1338352079886262,1.084899339153889,13.426225190531815
15,10,3,-1.7,-1,0.46968363998178864,-0.1784646558114451,1.0451063679999124,2.0301334795178043,-0.08872883998871386,0.8020762373215149,-0.4697160138909233,1.4648512145832902,0.9236698448666338,-11.37554923851544,2.2085981353292494,-12.37554923851544,-0.08489933915388917,-1.1338352079886262,1.084899339153889,13.426225190531815
15,10,1,-1.2,7,-0.4826720981824022,-0.1784646558114451,1.0451063679999124,2.0301334795178043,-0.08872883998871386,1.2326038317883015,0.040392705850886286,1.1561225510787299,1.3723726664585976,-11.37554923851544,2.2085981353292494,-12.37554923851544,-0.08489933915388917,-1.1338352079886262,1.084899339153889,13.426225190531815
19,10,1,-1.1,8,0.3576417884330603,-0.1784646558114451,1.0451063679999124,1.2916293690621825,0.3996217263157189,0.6793266724545242,-0.6041878765904145,0.6188864237830592,0.7414458905584385,-7.237451937972747,1.4700940248736276,-8.237451937972747,0.38237421429217855,-0.6454846416841935,0.6176257857078215,5.087662725420834
20,10,53,-2.1,11,0.5257045657561528,-0.1784646558114451,1.0451063679999124,-1.0071133003345654,-0.4324985144586074,-1.3427546773804986,-0.22205886196996247,-0.5079127408185143,0.5103801900767471,5.643208711301469,-0.8286486445231203,-4.643208711301469,-0.4138320535605459,-1.4776048824585197,1.413832053560546,-6.564717307409572
21,10,53,-1.6,19,1.3660184523716152,-0.1784646558114451,1.0451063679999124,-0.7259042217302013,0.009565363452753462,-1.2811178054496206,-0.8857869782074799,-0.2846812625470298,0.049195522844383645,4.0674957090503545,-0.5474395659187562,-3.067495709050354,0.009152526236213942,-1.035541004547159,0.990847473763786,-3.039420374093797
22,10,1,-1.2,6,0.6377464173048811,-0.1784646558114451,1.0451063679999124,1.7747805376710226,2.609941115872523,2.178695313766498,-1.7858610538203,-0.2006099187371929,0.13982001438045852,-9.944717230431037,1.9532451934824677,-10.944717230431037,2.497297113275978,1.5648347478726108,1.497297113275978,-16.38749351474625
24,10,54,-2.9,9,1.4780603039203437,-0.1784646558114451,1.0451063679999124,-0.629651449858909,-0.6925360897005843,-1.6908927187445375,-0.6279837860523811,0.22057723246301528,0.18436725467104478,3.5281577015684293,-0.45118679404746387,-2.5281577015684293,-0.6626465122645223,-1.7376424577004967,1.6626465122645224,-4.20343258496744
24,10,55,-2.4,-9,1.4780603039203437,-0.1784646558114451,1.0451063679999124,-0.629651449858909,-0.6925360897005843,-1.6908927187445375,-0.6279837860523811,0.22057723246301528,0.18436725467104478,3.5281577015684293,-0.45118679404746387,-2.5281577015684293,-0.6626465122645223,-1.7376424577004967,1.6626465122645224,-4.20343258496744
24,10,1,-1.5,-1,1.3099975265972512,-0.1784646558114451,1.0451063679999124,-0.629651449858909,-0.6925360897005843,-1.6149172608974576,-0.5379646002155912,0.16609570360926923,0.26355010554021485,3.5281577015684293,-0.45118679404746387,-2.5281577015684293,-0.6626465122645223,-1.7376424577004967,1.6626465122645224,-4.20343258496744
0,11,2,-0.8,1,-1.042881355926044,0.3159789682708958,-0.24445349214393508,0.06903043537153107,-0.8228149148968149,0.09083535420328849,1.1682827857616311,0.19984083075693732,0.3899958928174903,0.21846528504501522,-0.2469485328993647,0.7815347149549847,3.3659364310178828,-0.5783614227528798,-2.3659364310178828,-1.8490614542171748
0,11,3,-1.2,1,-1.042881355926044,0.3159789682708958,-0.24445349214393508,0.06903043537153107,-0.8228149148968149,0.09083535420328849,1.1682827857616311,0.19984083075693732,0.3899958928174903,0.21846528504501522,-0.2469485328993647,0.7815347149549847,3.3659364310178828,-0.5783614227528798,-2.3659364310178828,-1.8490614542171748
0,11,1,-2.1,3,-0.5947139497311306,0.3159789682708958,-0.24445349214393508,0.06903043537153107,-0.8228149148968149,-0.11176586672225801,0.9282316235301911,0.34512490770025994,0.17884162383303687,0.21846528504501522,-0.2469485328993647,0.7815347149549847,3.3659364310178828,-0.5783614227528798,-2.3659364310178828,-1.8490614542171748
1,11,1,-2.0,-2,-0.8187976528285872,0.3159789682708958,-0.24445349214393508,-1.355699319248834,-1.114837111893555,-1.0828785676985342,1.2384070997618664,-0.5869993933495707,0.13515513535760054,-4.29047327633073,-1.6716782875197298,5.29047327633073,4.560528475646136,-0.8703836197496199,-3.560528475646136,-18.836880750020473
2,11,2,0.0,-3,-0.9868604301516797,0.3159789682708958,-0.24445349214393508,1.5805764156012974,-1.0454070793039472,0.8849490741506348,1.1804301597057696,1.432908131512613,0.6531589519107615,5.002157024091028,1.2645974473304016,4.002157024091028,4.276507036718493,-0.8009535871600121,-3.2765070367184927,13.113095651486596
2,11,3,-1.7,-1,-0.9308395043773156,0.3159789682708958,-0.24445349214393508,1.5805764156012974,-1.0454070793039472,0.8596239215349416,1.1504237644268398,1.4510686411305285,0.6267646682877047,5.002157024091028,1.2645974473304016,4.002157024091028,4.276507036718493,-0.8009535871600121,-3.2765070367184927,13.113095651486596
2,11,1,0.0,-4,-0.9868604301516797,0.3159789682708958,-0.24445349214393508,1.5805764156012974,-1.0454070793039472,0.8849490741506348,1.1804301597057696,1.432908131512613,0.6531589519107615,5.002157024091028,1.2645974473304016,4.002157024091028,4.276507036718493,-0.8009535871600121,-3.2765070367184927,13.113095651486596
3,11,1,1.4,-7,-0.3706302466336739,0.3159789682708958,-0.24445349214393508,-0.17858453854049944,0.3996217263157189,0.36177832931438675,0.25801988986634905,-0.45631990555894747,-0.26642165448220345,-0.5651785608319189,-0.4945635068113952,1.5651785608319189,-1.6347556453823135,0.644075218459654,-2.6347556453823135,4.123863049183263
5,11,2,0.8,-12,-0.4826720981824022,0.3159789682708958,-0.24445349214393508,-0.1876436229519152,-0.14801740714388464,0.07929165298375045,0.5692584920548474,-0.1874417941870057,-0.08008830898597466,-0.5938484576322945,-0.503622591222811,1.5938484576322944,0.60550334481101,0.09643608500005044,-0.39449665518899,0.6287678854140708
5,11,3,0.6,-14,-0.3146093208593097,0.3159789682708958,-0.24445349214393508,-0.1876436229519152,-0.14801740714388464,0.0033161951366704567,0.4792393062180575,-0.13296026533325978,-0.15927115985514476,-0.5938484576322945,-0.503622591222811,1.5938484576322944,0.60550334481101,0.09643608500005044,-0.39449665518899,0.6287678854140708
5,11,1,-1.0,2,-0.7627767270542231,0.3159789682708958,-0.24445349214393508,-0.1876436229519152,-0.14801740714388464,0.2059174160622171,0.7192904684494973,-0.2782443422765824,0.051883109129308824,-0.5938484576322945,-0.503622591222811,1.5938484576322944,0.60550334481101,0.09643608500005044,-0.39449665518899,0.6287678854140708
6,11,1,2.7,-4,-0.3706302466336739,0.3159789682708958,-0.24445349214393508,-0.37297739153546255,0.5296405139367074,0.31701559937993945,0.20615203948716024,-0.6702767448684358,-0.3286457533644762,-1.1803867630066467,-0.6889563598063584,2.1803867630066467,-2.166630999179399,0.7740940060806425,-3.166630999179399,6.904480313937273
7,11,1,-2.2,1,0.3576417884330603,0.3159789682708958,-0.24445349214393508,-1.5298979632433496,-1.1085962100877476,-1.720749428908865,0.6123071051149587,-0.3345916750872705,-0.4477114218450329,-4.841771500221287,-1.8458769315142454,5.841771500221287,4.5349984586638765,-0.8641427179438125,-3.534998458663876,-20.65065324914881
9,11,1,0.0,-9,-0.5386930239567663,0.3159789682708958,-0.24445349214393508,0.07054028277343387,1.5697908149046154,1.2943767619763196,-0.19786032773844847,-0.9975198875837836,-0.43691369998639257,0.22324360117841172,-0.2454386854974619,0.7767563988215882,-6.4216338295560815,1.8142443070485506,-7.421633829556082,5.764801566818456
11,11,2,0.6,-16,-0.2585883950849455,0.3159789682708958,-0.24445349214393508,-0.17669722928812118,1.0497156644206613,0.7010023562993729,-0.09986831407461866,-0.7886793624579227,-0.47911592040727147,-0.559205665665174,-0.4926761975590169,1.559205665665174,-4.29413241436774,1.2941691565645965,-5.29413241436774,8.254641255263827
11,11,3,-0.0,-11,-0.2585883950849455,0.3159789682708958,-0.24445349214393508,-0.17669722928812118,1.0497156644206613,0.7010023562993729,-0.09986831407461866,-0.7886793624579227,-0.47911592040727147,-0.559205665665174,-0.4926761975590169,1.559205665665174,-4.29413241436774,1.2941691565645965,-5.29413241436774,8.254641255263827
11,11,52,-0.7,6,-0.426651172408038,0.3159789682708958,-0.24445349214393508,-0.17669722928812118,1.0497156644206613,0.776977814146453,-0.009849128237828693,-0.8431608913116687,-0.39993306953810137,-0.559205665665174,-0.4926761975590169,1.559205665665174,-4.29413241436774,1.2941691565645965,-5.29413241436774,8.254641255263827
11,11,1,0.8,-7,-0.5386930239567663,0.3159789682708958,-0.24445349214393508,-0.17669722928812118,1.0497156644206613,0.8276281193778395,0.05016366232003128,-0.8794819105474992,-0.34714450229198796,-0.559205665665174,-0.4926761975590169,1.559205665665174,-4.29413241436774,1.2941691565645965,-5.29413241436774,8.254641255263827
13,11,1,-2.0,-24,1.1979556750485227,0.3159789682708958,-0.24445349214393508,0.2819189190398013,-1.3946375428539222,-1.1299030419064926,0.2215483133646702,1.4050122337837025,-0.49180837339765665,0.8922078598538431,-0.03406004923109446,0.10779214014615689,5.705124237017464,-1.1501840507099872,-4.705124237017464,-0.507175411161666
15,11,2,2.3,-1,-0.9868604301516797,0.3159789682708958,-0.24445349214393508,2.0301334795178043,-0.08872883998871386,1.7402334399900934,0.7243972365436729,1.2120074815290098,0.48721544017291274,6.42490065280967,1.7141545112469085,5.42490065280967,0.36296818347953896,0.15572465215522122,-0.637031816520461,-3.4558343173023793
15,11,3,2.5,-2,-0.9868604301516797,0.3159789682708958,-0.24445349214393508,2.0301334795178043,-0.08872883998871386,1.7402334399900934,0.7243972365436729,1.2120074815290098,0.48721544017291274,6.42490065280967,1.7141545112469085,5.42490065280967,0.36296818347953896,0.15572465215522122,-0.637031816520461,-3.4558343173023793
15,11,1,2.2,-1,-0.8187976528285872,0.3159789682708958,-0.24445349214393508,2.0301334795178043,-0.08872883998871386,1.6642579821430132,0.634378050706883,1.2664890103827557,0.40803258930374264,6.42490065280967,1.7141545112469085,5.42490065280967,0.36296818347953896,0.15572465215522122,-0.637031816520461,-3.4558343173023793
19,11,1,-1.3,1,-0.3146093208593097,0.3159789682708958,-0.24445349214393508,1.2916293690621825,0.3996217263157189,1.262931738503396,0.16983583993916213,0.6202898253795933,-0.06452848485807643,4.08770677406238,0.9756504007912867,3.08770677406238,-1.6347556453823135,0.644075218459654,-2.6347556453823135,-8.135352854246067
20,11,1,-1.4,0,-0.5947139497311306,0.3159789682708958,-0.24445349214393508,-1.0071133003345654,-0.4324985144586074,-0.5565483904060803,0.7920160167910539,-0.6517934161653028,-0.08443991635531425,-3.187279539032942,-1.3230922686054611,4.187279539032942,1.7692466189190323,-0.1880450223146723,-0.7692466189190323,-3.221050627869935
22,11,1,0.6,-15,-0.3146093208593097,0.3159789682708958,-0.24445349214393508,1.7747805376710226,2.609941115872523,2.8889261428938364,-0.8618053608960736,-0.2900090652302355,-0.534182942920773,5.616767936749081,1.4588015694001268,4.616767936749081,-10.676636659932765,2.854394608016458,-11.676636659932763,-53.908321740646464
24,11,1,-1.6,-2,0.1895790111099678,0.3159789682708958,-0.24445349214393508,-0.629651449858909,-0.6925360897005843,-0.828710973923039,0.47611027854542537,0.02221502826248066,-0.33127000089184633,-1.9927005056839568,-0.9456304181298048,2.992700505683957,2.832997326513203,-0.44808259755664925,-1.832997326513203,-5.485612025973404
0,12,2,1.2,-1,-0.9868604301516797,1.9901509842466238,-0.1208773304118522,0.06903043537153107,-0.8228149148968149,0.1534662687132773,2.314933398257212,0.02880322449161098,-0.3190134418663296,0.03468602931031522,-1.9211205488750929,0.9653139706896848,6.807024212838975,-0.7019375844849627,-5.807024212838975,-5.605601600786732
0,12,3,0.7,0,-1.042881355926044,1.9901509842466238,-0.1208773304118522,0.06903043537153107,-0.8228149148968149,0.17879142132897063,2.344939793536142,0.010642714873695606,-0.2926191582432729,0.03468602931031522,-1.9211205488750929,0.9653139706896848,6.807024212838975,-0.7019375844849627,-5.807024212838975,-5.605601600786732
0,12,1,-1.7,9,-0.4826720981824022,1.9901509842466238,-0.1208773304118522,0.06903043537153107,-0.8228149148968149,-0.07446010482796254,2.044875840746842,0.19224781105284888,-0.5565619944738398,0.03468602931031522,-1.9211205488750929,0.9653139706896848,6.807024212838975,-0.7019375844849627,-5.807024212838975,-5.605601600786732
1,12,1,-3.1,0,-0.8748185786029513,1.9901509842466238,-0.1208773304118522,-1.355699319248834,-1.114837111893555,-0.9695973479571588,2.4450705028153075,-0.7943580188507278,-0.521065632080106,-0.6812042553454993,-3.3458503034954576,1.6812042553454993,9.222879989945936,-0.9939597814817027,-8.222879989945936,-13.824340830292464
2,12,2,-2.8,3,-0.7067558012798588,1.9901509842466238,-0.1208773304118522,1.5805764156012974,-1.0454070793039472,0.8462793781978505,2.207055191085631,1.3345125637189479,-0.16142751726528523,0.794199248254337,-0.4095745686453265,0.2058007517456631,8.648495757989071,-0.9245297488920949,-7.648495757989072,-1.5740661767176662
2,12,3,-2.8,2,-0.7067558012798588,1.9901509842466238,-0.1208773304118522,1.5805764156012974,-1.0454070793039472,0.8462793781978505,2.207055191085631,1.3345125637189479,-0.16142751726528523,0.794199248254337,-0.4095745686453265,0.2058007517456631,8.648495757989071,-0.9245297488920949,-7.648495757989072,-1.5740661767176662
2,12,26,-1.4,4,-0.4826720981824022,1.9901509842466238,-0.1208773304118522,1.5805764156012974,-1.0454070793039472,0.7449787677350771,2.0870296099699113,1.4071546021906094,-0.2670046517575119,0.794199248254337,-0.4095745686453265,0.2058007517456631,8.648495757989071,-0.9245297488920949,-7.648495757989072,-1.5740661767176662
2,12,1,0.0,-9,-0.7067558012798588,1.9901509842466238,-0.1208773304118522,1.5805764156012974,-1.0454070793039472,0.8462793781978505,2.207055191085631,1.3345125637189479,-0.16142751726528523,0.794199248254337,-0.4095745686453265,0.2058007517456631,8.648495757989071,-0.9245297488920949,-7.648495757989072,-1.5740661767176662
3,12,1,1.6,1,-0.09052561776185303,1.9901509842466238,-0.1208773304118522,-0.17858453854049944,0.3996217263157189,0.3231086333616022,1.2846449212462103,-0.5547154733526126,-1.08100812365825,-0.08973416587691864,-2.1687355227871232,1.0897341658769186,-3.306010522850986,0.5204990567275711,-4.306010522850986,4.692406785376254
5,12,2,-1.0,1,-0.20256746931058137,1.9901509842466238,-0.1208773304118522,-0.1876436229519152,-0.14801740714388464,0.040621957030965945,1.5958835234347089,-0.2858373619806709,-0.8946747781620213,-0.0942861242374272,-2.177794607198539,1.094286124237427,1.2245257786514727,-0.027140076732032448,-0.22452577865147264,-0.24569544411191044
5,12,3,-0.5,-4,-0.3146093208593097,1.9901509842466238,-0.1208773304118522,-0.1876436229519152,-0.14801740714388464,0.09127226226235262,1.6558963139925686,-0.32215838121650153,-0.841886210915908,-0.0942861242374272,-2.177794607198539,1.094286124237427,1.2245257786514727,-0.027140076732032448,-0.22452577865147264,-0.24569544411191044
5,12,1,1.0,4,-0.426651172408038,1.9901509842466238,-0.1208773304118522,-0.1876436229519152,-0.14801740714388464,0.14192256749373924,1.7159091045504287,-0.3584794004523322,-0.7890976436697946,-0.0942861242374272,-2.177794607198539,1.094286124237427,1.2245257786514727,-0.027140076732032448,-0.22452577865147264,-0.24569544411191044
6,12,1,1.8,7,-0.20256746931058137,1.9901509842466238,-0.1208773304118522,-0.37297739153546255,0.5296405139367074,0.3289962086585416,1.2927898614248816,-0.8049933318979315,-1.0904436552944095,-0.1874116056961648,-2.3631283757820865,1.1874116056961648,-4.381636425391931,0.6505178443485596,-5.381636425391931,6.390217549147601
7,12,1,-2.6,6,0.581725491530517,1.9901509842466238,-0.1208773304118522,-1.5298979632433496,-1.1085962100877476,-1.734093972245956,1.66893853177375,-0.4511477524988511,-1.2359036073980227,-0.7687346213194453,-3.5200489474899737,1.7687346213194453,9.171249946623972,-0.9877188796758953,-8.17124994662397,-14.452772680048485
9,12,1,-1.4,6,-0.2585883950849455,1.9901509842466238,-0.1208773304118522,0.07054028277343387,1.5697908149046154,1.2557070660235352,0.8287647036414126,-1.0959154553774488,-1.2515001691624392,0.035444689037066726,-1.91961070147319,0.9645553109629333,-12.986643645719488,1.6906681453164676,-13.986643645719488,13.490891411024696
