material_id,formula,formation_energy_per_atom
mp-697977,Sr2AlH7,-0.499846102124999
mp-698114,Ba2AlH7,-0.530188697624993
mp-726892,Al(SiO3)2,-3.045894970277778
mp-756947,AlCoO3,-2.239631630499999
mp-776116,AlPdO3,-1.933784576
mp-863762,AlTlSe2,-0.9003726551562501
mp-8836,CaAlF5,-4.010018601428571
mp-985477,AlTlS2,-1.138304947708334
mp-5189,AlAsO4,-2.456086594583332
mp-5331,AlPO4,-3.12717220299603
mp-1217966,TaAlSi,-0.355105342920634
mp-1228015,AlSiMo,-0.40970392722222304
mp-1228900,AlGeMo,-0.273077184444446
mp-3955,AlPO4,-3.127119481884919
mp-1215704,Zr3Mn8Al,-0.203998714454024
mp-1218061,Ta3AlCr8,-0.056779162222217
mp-1218087,Ta3Mn8Al,-0.24002732795402001
mp-1218090,Ta3AlFe8,-0.21673483266666502
mp-1218858,Sr2AlIn3,-0.37519565666666504
mp-1220667,Nb3AlFe8,-0.17257430750000002
mp-1220670,Nb3AlCr8,-0.051993805083334003
mp-1221748,Mn8Nb3Al,-0.19173925195402203
mp-1228894,AlGaN2,-1.167687759374999
mp-1360099,Al(MoS2)12,-0.7803779776981961
mp-7885,AlAgS2,-0.833578897656234
mp-27462,AlPS4,-0.6804089057043641
mp-1096807,Al(OF)3,-1.138839335714285
mp-1096820,AlAgS2,-0.8188061551562341
mp-1096824,AlAgO2,-2.223438722916666
mp-1096827,AlCuS2,-0.859134065156249
mp-1215720,Zr3AlFe8,-0.292268722499998
mp-1215811,Zr3AlCo8,-0.304278073333333
mp-1218035,Ta3AlCo8,-0.214621952666667
mp-1219949,Pr2AlFe16,0.011514668245614
mp-1220664,Nb3AlCr8,-0.07254414508333401
mp-1220669,Nb3AlCo8,-0.17111314333333202
mp-1224436,Hf3AlMo8,-0.09038525963543001
mp-1227383,Ca2AlZn16,-0.188522674736838
mp-1228866,AlInSb2,-0.217249190000003
mp-1228891,AlGaAs2,-0.537332601249999
mp-1228895,AlGaSb2,-0.23740013749999903
mp-1229076,Al(CN)3,-0.137130512857142
mp-1277185,AlV2O4,-2.742946062857143
mp-2758269,Al(VS2)4,-1.1738990363461541
mp-554868,Al(MoS2)4,-0.93897091767949
mp-551918,AlBiO3,-2.5005107850000012
mp-31220,AlSiTe3,-0.332382315999998
mp-559145,AlPO4,-3.107571316121031
mp-10010,Al(CoSi)2,-0.47014906999999906
mp-1045019,AlV3O6,-2.676022732500001
mp-1045119,Al(NiO2)3,-1.53839788525
mp-1048819,Ti3AlO6,-3.25269935175
mp-1048821,Al(FeO2)3,-2.012492827499999
mp-1048826,AlCr3O6,-2.55627214925
mp-1079481,AlSBr3,-0.8531906474999991
mp-1207200,NdAlSi2,-0.5194973043749991
mp-1215310,ZrAlMo4,0.039210530294122005
mp-1217643,TbAlFe2,-0.207412777499997
mp-1218027,TaAlFe4,-0.198330590388888
mp-1220454,NbAlFe4,-0.168576329166666
mp-1220456,NbAlCr4,-0.017703774066667
mp-1220480,NbAlCo4,-0.182972395
mp-1225501,DyAlFe2,-0.214317247916663
mp-1227359,Be4AlCr,-0.11968357916666601
mp-5330,LaAlSi2,-0.5679337224999991
mp-571554,PrAlSi2,-0.439967944166666
mp-9400,CeAlSi2,-0.514127179999997
mp-559996,Al(PO3)3,-2.826395249917582
mp-1011710,Mn2AlO4,-2.43173801726601
mp-1040497,AlV2O4,-2.418466345714286
mp-1078999,NdAlH6,-0.381056153749999
mp-1079283,LaAlH6,-0.4340783521875
mp-1079627,PrAlH6,-0.379922531770832
mp-1215552,Zr2AlFe3,-0.374860698333328
mp-1216110,Y2AlFe3,-0.152249979999998
mp-1216136,Y2AlCo3,-0.260117741666666
mp-1216645,U2AlFe3,-0.15533163499999703
mp-1217025,TiAlN2,-1.604228798541665
mp-1217692,Tb2Mn3Al,0.100093702145593
mp-1217696,Tb2AlFe3,-0.157529342222221
mp-1219430,Sc2AlCo3,-0.34189082333333604
mp-1220659,Nb3AlN4,-1.102134095625
mp-1221881,Mn2AlCu3,0.03745522735632
mp-1222119,MgAlCu,-0.089164996111111
mp-1222339,Lu2AlCo3,-0.367861353888888
mp-1223966,Ho2AlFe3,-0.18934736666666402
mp-1225058,Er2AlFe3,-0.21294089499999702
mp-1225069,Er2AlCo3,-0.328275546666668
mp-1225145,Gd2AlFe3,-0.10922562499999901
mp-1225315,Dy2AlCo3,-0.292484983888887
mp-1226839,Ce2AlFe3,-0.16429355
mp-1229068,AlCr3O8,-1.973452372499998
mp-1393022,AlCr2O4,-2.505557187857142
mp-1400230,Al(WO2)2,-1.701881402142856
mp-1437358,Al(FeO2)2,-1.735850928571427
mp-1444267,Al(SnO2)2,-1.997496740714284
mp-3748,AlCuO2,-2.417254424999987
mp-555263,AlV2O4,-2.692394458571429
mp-7748,NaAlO2,-2.864141727844827
mp-8001,LiAlO2,-3.096943435208333
mp-1188939,Al(ClO2)3,-0.9116055005
mp-2920,LaAlO3,-3.722193366
mp-3408,CeAlO3,-3.619700071999999
mp-3466,PrAlO3,-3.655848326333328
mp-5899,NdAlO3,-3.672470181499999
mp-754435,LuAlO3,-3.722812292333333
mp-754936,DyAlO3,-3.717985083333332
mp-756214,YAlO3,-3.685266473999999
mp-8110,AlBO3,-3.118357856833333
mp-504482,AlInS3,-1.002490066354166
mp-862787,AlInSe3,-0.8639210584375001
mp-1198361,Al(BiCl)4,-1.103487203055556
mp-555903,Al(IO3)3,-1.3017925411538451
mp-1245956,Al(PbN)3,-0.10064126839284801
mp-1246311,Sr3AlN3,-0.9911259657142891
mp-1246710,Ba3AlN3,-0.8091049957142851
mp-1214923,AlAgF4,-2.902761048750007
mp-560151,AlPO4,-3.116160690218252
mp-562607,AlPO4,-0.430459471329364
mp-5859,AlPO4,-3.109485740634921
mp-1190720,Ce2AlRu,-0.49794838291666405
mp-1248301,AlSnO3,-2.242107410666667
mp-1248370,AlMoO3,-2.159343135000001
mp-1251647,AlWO3,-2.081641833666666
mp-1251690,AlCrO3,-2.544427012999999
mp-1253258,AlCuO3,-1.9731494203333342
mp-1260288,MnAlO3,-2.4505098525862072
mp-1333178,AlNiO3,-1.846172374333333
mp-1341716,TiAlO3,-3.103699614333334
mp-1343327,AlAgO3,-1.620883186
mp-1348445,AlCoO3,-2.102443903666667
mp-1374707,AlSbO3,-2.18304039
mp-1376082,AlBiO3,-2.036173579333335
mp-560815,AlPO4,-3.090712746977513
mp-1543882,CaAlSi,-0.445438447777778
mp-545974,AlPO4,-3.108667533273809
mp-1028153,HfMg14Al,0.06786546312500001
mp-1028190,CaMg14Al,0.037893909375
mp-1028192,Mg14MnAl,0.07948182762931001
mp-1028197,Mg14ZrAl,0.043242866875
mp-1028198,YMg14Al,0.028904841250000004
mp-1028199,Mg14AlZn,0.023671315624999002
mp-1028206,KMg14Al,0.13242130267187502
mp-1028207,Mg14AlFe,0.133006330625
mp-1028208,LiMg14Al,0.020634596666667
mp-1028210,Mg14AlSi,0.049728934375000006
mp-1028212,LaMg14Al,0.049166057812500004
mp-1028215,Mg14TiAl,0.07104406354166601
mp-1028218,NaMg14Al,0.058489040538793
mp-1028220,Mg14AlW,0.16321444437500002
mp-1028221,Mg14AlCd,0.013406955625000001
mp-1028222,Mg14AlGa,0.0026188251562500003
mp-1028227,Mg14AlB,0.19933930255208301
mp-1028229,Mg14AlC,0.3015888928125
mp-1028232,Mg14AlSb,-0.011542374999999001
mp-1028236,Mg14AlBi,0.018868178124999
mp-1028239,RbMg14Al,0.17220621578125
mp-1028240,Mg14AlCr,0.097899449374999
mp-1028241,Mg14AlMo,0.11906662250000001
mp-1028243,Mg14NbAl,0.09180175374999901
mp-1028244,Mg14AlCu,0.04497974187500001
mp-1028248,CsMg14Al,0.20992953752155102
mp-1028249,BaMg14Al,0.10624950187500001
mp-1028250,SrMg14Al,0.07162911687500001
mp-1028252,CeMg14Al,0.071601158749999
mp-1028255,Mg14AlSn,-0.0022656065624990004
mp-1028256,Mg14AlV,0.102726610624999
mp-1028258,Mg14AlNi,0.047448365624999
mp-1028266,Mg14AlCo,0.09154780687499901
mp-1206725,LiAlPd,-0.55707607222222
mp-1215569,YbAlCu4,-0.2668012625
mp-1215955,YAlCo4,-0.22722910499999902
mp-1216531,TmAlGa,-0.627443443333334
mp-1216604,TmAlCo4,-0.24832096333333503
mp-1216610,TmAlCu4,-0.284394482880981
mp-1216638,TmAlNi4,-0.46899492833333406
mp-1217197,Ti3AlNi12,-0.47306274624999906
mp-1217557,TbAlGa,-0.666116323333334
mp-1217579,TbAlCu4,-0.297209047083332
mp-1217595,TbAlNi4,-0.458746757777776
mp-1218356,SrAlGa,-0.44738484333333406
mp-1218855,Sr2AlGa3,-0.51817272
mp-1219103,SmAlGa,-0.6871678933333331
mp-1219115,SmAlCu4,-0.30007435282050904
mp-1219691,PrAlCu4,-0.265228824636762
mp-1219821,PrAlCo4,-0.12626054027415
mp-1220149,NdAlCo4,-0.143458183958337
mp-1220155,NdAlSi,-0.7240390275
mp-1220164,NdAlSn,-0.534458984166665
mp-1220166,NdAlGa,-0.6845638766666651
mp-1220197,NdAlCu4,-0.270503340541668
mp-1220221,NdAlNi4,-0.41961237458333206
mp-1222921,LaAlCu4,-0.214114062499999
mp-1222930,LaAlCo4,-0.123513261204235
mp-1222982,LaAlNi4,-0.416938129166666
mp-1223788,HoAlGa,-0.554327384166667
mp-1223972,HoAlCu4,-0.24845035583333203
mp-1224123,HoAlNi4,-0.462582194166664
mp-1224663,GdAlGa,-0.568698669166667
mp-1224679,GdAlCu4,-0.240120405000001
mp-1225047,GdAlNi4,-0.434620199999998
mp-1225173,EuAlSi,-0.559862663333333
mp-1225185,EuAlAg4,-0.19457834750000302
mp-1225267,DyAlGa,-0.6573940316666671
mp-1225308,DyAlCo4,-0.23468673694444403
mp-1225316,DyAlCu4,-0.24750331361111003
mp-1225335,DyAlNi4,-0.46092188527777606
mp-1225490,ErAlGa,-0.634297181111113
mp-1225584,ErAlCu4,-0.251428393333332
mp-1225616,ErAlNi4,-0.467877483333332
mp-1226618,CeAlGa,-0.577745847500002
mp-1226661,CeAlCo4,-0.210588035
mp-1226683,CeAlNi4,-0.431696074999999
mp-1226709,CeAlCu4,0.07181633183333201
mp-1227950,BaAlSn,-0.458715941666666
mp-1228845,AlNi4As3,-0.338277886049107
mp-1228849,AlNi2As,-0.372717294866074
mp-1228852,AlNi3Sb,-0.21045276899999601
mp-13149,BaAlSi,-0.364180733333332
mp-13272,BaAlGe,-0.47589118833332805
mp-13311,SrAlGe,-0.469414841666666
mp-3173,CaAlSi,-0.441917554999999
mp-3698,SrAlSi,-0.455122275
mp-567191,CaAlSi,-0.445902588333333
mp-1078489,HoAlCu,-0.45223285833333005
mp-1078527,ThAlPd,-0.8356938877777731
mp-1078543,YbAlCu,-0.526202089444442
mp-1078545,ErAlPd,-0.9247548977777771
mp-1078581,ThAlNi,-0.608231055555555
mp-1078592,ErAlCu,-0.46317930777777805
mp-1078692,PrAlCu,-0.383149559444446
mp-1078733,YbAlNi,-0.656904579444446
mp-1078757,NdAlNi,-0.508782830277779
mp-1078767,HfAlNi,-0.682866538888889
mp-1078826,ErAlNi,-0.620111243333332
mp-1078857,DyAlCu,-0.44905230833332904
mp-1078902,ThAlPt,-1.172592551111108
mp-1079086,UAlNi,-0.28244580222221904
mp-1079219,UAlIr,-0.662281418888885
mp-1079357,TbAlCu,-0.49283987666666706
mp-1079361,YAlCu,-0.48709890111111004
mp-1079367,UAlCo,-0.27421147777778204
mp-1079699,PrAlNi,-0.48406216166666605
mp-1079793,PuAlCo,-0.241463683333342
mp-1079819,LuAlNi,-0.6512075244444431
mp-1079846,ThAlIr,-1.050253446666665
mp-1079868,CeAlCu,-0.362303092222219
mp-1079949,UAlPt,-0.9034104449999941
mp-1080013,UAlRu,-0.420235395079367
mp-1080177,PuAlNi,0.299807282638893
mp-1080560,NdAlCu,-0.41024994694444306
mp-1080612,GdAlCu,-0.428105972222217
mp-1080703,PrAlPd,-0.7814193772222191
mp-1080760,ZrAlPt,-1.039894065555555
mp-1080785,ThAlRh,-0.9546313511111051
mp-1087480,LuAlAu,-0.889870854444438
mp-1087523,TmAlNi,-0.624757379999999
mp-1101090,GdAlNi,-0.57995888111111
mp-11351,CeAlNi,-0.568344964444443
mp-11538,TbAlNi,-0.589970818888888
mp-1181237,HfAlPt,-1.138632374444442
mp-1206017,ThAlCo,-0.432036334444439
mp-1206090,YAlCu,0.08997055000000001
mp-1206815,PrAlCu,0.27282263611111
mp-12961,YAlPd,-0.905026772222223
mp-13090,YMgAl,-0.307688232777777
mp-13095,YAlNi,-0.586773833333332
mp-20058,GdAlPd,-0.853993127777774
mp-21158,CeAlPd,-0.809705669999999
mp-2909,HoAlNi,-0.611272992777776
mp-3053,DyAlNi,-0.603129893888885
mp-3197,TbAlPd,-0.9156598811111141
mp-5015,UAlRh,-0.6192881722222221
mp-554899,CsAlF4,-3.6381687611111113
mp-5723,ZrAlNi,-0.6447182466666671
mp-865402,TmAlCu,-0.515470264444445
mp-973629,LuAlPd,-0.8998347344444421
mp-976368,NdAlPd,-0.804428674722222
mp-979972,SmAlCu,-0.44361277888888906
mp-23363,NaAlCl4,-1.8538959725000002
mp-4376,BaAlF5,-4.044061821071429
mp-568450,SrAlH5,-0.407391335178571
mp-583071,CaAlH5,-0.366185917321428
mp-632787,CaAlH5,-0.39910685357142806
mp-985293,Al(HO)3,-2.035476930178572
mp-1105210,ScAlAu,-0.76051166111111
mp-2014152,ScAlAu,-0.8325871516666661
mp-567927,ZrAlPt,-1.043460199999997
mp-571619,HfAlPt,-1.144720113333329
mp-1182592,LaAlO3,-0.8172206000000001
mp-1207086,MgAlB4,-0.140881208611113
mp-1217997,Ta3AlB8,-0.507975304333333
mp-1220697,Nb2AlB6,-0.481925657222223
mp-1222150,Mg4AlB10,-0.131363380111109
mp-1106219,Zr5AlPb3,-0.455288352777781
mp-1106245,Zr5AlSb3,-0.800240547222222
mp-510321,Zr5AlSn3,-0.664041480555558
mp-1018674,DyAlZn,-0.5112561883333341
mp-1018704,GdAlZn,-0.472035931666664
mp-1025063,LiAlPt,-0.7945592447222201
mp-1025441,Ta2AlC,-0.580154792416667
mp-1025497,AlV2C,-0.5740756675
mp-1071862,YAlZn,-0.515303285000001
mp-1072798,ErAlZn,-0.499426889444443
mp-1077038,CeAlIr,-0.7568038316666651
mp-1077295,YbAlGa,-0.610382745
mp-1077423,TmAlZn,-0.49822403000000004
mp-1077768,CeAlAu,-0.614245584999999
mp-1078242,YAlPd2,-0.9644840624999981
mp-1078728,HfAlPt2,-0.49896277937499806
mp-1079066,Ta2AlC,-0.021874597416665
mp-1079892,AlW2C,0.003612559249997
mp-10892,MnAlPt,-0.636539382643678
mp-10906,ZrAlPt2,-0.384774106249999
mp-1101265,TmAlO3,-3.718722775000002
mp-1105475,Ta4AlN3,-0.8687001240312421
mp-1178547,AlRhO3,-2.223008536
mp-1178574,AlPdO3,-1.9729209909999992
mp-1188352,AlV4N3,-1.030927513281252
mp-1188742,Nb4AlN3,-0.9023822036979181
mp-1188888,Ta4AlN3,-1.005539528406242
mp-1188915,Nb4AlN3,-0.9975040718229161
mp-1189472,AlV4N3,-1.047893013281251
mp-1190723,Nd3AlNi8,-0.34670169770833204
mp-1190746,Er3AlNi8,-0.47533217208333106
mp-1191453,Sm3AlNi8,-0.41785306249999904
mp-1191645,Ho3AlNi8,-0.459763737083331
mp-1191769,Lu3AlNi8,-0.479738599999992
mp-1191846,Tb3AlNi8,-0.441386474583332
mp-1191857,Pr3AlNi8,-0.315717102499998
mp-1192029,Tm3AlNi8,-0.5034885170833341
mp-1192042,Tm3AlNi8,-0.48449726291666706
mp-1192283,Dy3AlNi8,-0.497598409583331
mp-1192322,Lu3AlNi8,-0.49616232874999106
mp-1192326,Y3AlNi8,-0.278783569583332
mp-1206281,LiAlAu,-0.43555856158730205
mp-1206384,HfAlPt2,-0.9780721493750021
mp-1208806,Sr2Mg3Al,-0.09751158083333301
mp-1210755,Li2AlSi,-0.125275266666666
mp-1215595,Zr2AlFe3,-0.38655337083333
mp-1218041,TaAlNi6,-0.39768059779166604
mp-1226844,Ce2Mn3Al,-0.059176153132183
mp-1237224,ZrAlCr3,0.49678228043333905
mp-12990,Ti2AlC,-0.6992181366666661
mp-13070,Sc2AlC,-0.5516312121274071
mp-13096,Y3AlNi8,-0.242176788749998
mp-1384267,AlSbO3,-1.787116490999999
mp-1384488,AlVO3,-2.652946337
mp-1385937,AlCrO3,-2.521658369
mp-1386773,AlCoO3,-2.084813790999999
mp-1389151,AlMoO3,-2.042783635
mp-1392353,AlBiO3,-1.688248212
mp-1398131,AlFeO3,-2.301276629999999
mp-1400236,AlWO3,-1.892879432
mp-1400395,AlNiO3,-1.835644731
mp-1404877,AlAgO3,-1.3808813733333332
mp-1405134,TiAlO3,-3.107073006666667
mp-1406914,AlSnO3,-2.013690624
mp-1412082,AlCuO3,-1.937878284
mp-1444809,MnAlO3,-2.449177838586207
mp-16481,TiAlAu,-0.558657072222222
mp-16613,AlAuO2,-2.224651209999999
mp-30176,U2AlCo3,-0.232895236666664
mp-3098,AlCuO2,-2.417624361249986
mp-3103,Nb4AlC3,-0.5181479693750001
mp-3747,Ti3AlC2,-0.761240068333335
mp-3802,Ta4AlC3,-0.639050575541666
mp-3803,Ta4AlC3,-0.5638284867916561
mp-3886,Zr2AlC,-0.752960486250001
mp-4678,Zr2AlN,-1.257320759270836
mp-4978,Ti2AlN,-1.286378451770833
mp-568934,Ti4AlN3,-1.638582450364582
mp-569458,AlV4C3,-0.5892040720874151
mp-569568,Ta3AlC2,-0.634631386166664
mp-570150,CaAlSi,-0.445396452777777
mp-570713,TiAlPt,-0.9877609472222221
mp-754157,AlInO3,-2.675649130333332
mp-754184,ErAlO3,-3.695549607999999
mp-755358,LuAlO3,-3.7433915153333333
mp-759116,YbAlO3,-3.66203571625
mp-7775,U2AlCu3,0.028502937500001
mp-7964,YAlO3,-3.628848293
mp-9631,AlAgO2,-2.304877096666654
mp-9956,AlCr2C,-0.17222914625000002
mp-996161,Nb3AlC2,-0.5207483058333651
mp-996162,Nb2AlC,-0.5044639887500001
mp-1214919,Al(Bi3O5)4,-1.7284567990909112
mp-1214959,Al(Ag3Se2)3,-0.291738269648437
mp-1019511,AlPO4,-3.095414375357142
mp-1019514,AlPO4,-3.037141712162698
mp-1042107,AlW3O8,-2.302265464583333
mp-1102961,AlCdCl4,-1.463698009166666
mp-1104358,Al(NCl)3,0.818047580178571
mp-1183022,AlPO4,-1.991105673690475
mp-1222192,Mg2AlO6,-1.8301323900000002
mp-1228255,AlSi3O8,-3.061397660416666
mp-1228295,AlSi3O8,-3.051959494166666
mp-1246403,AlWN3,-0.629926407374998
mp-1246835,AlMoN3,-0.651638212999999
mp-1248269,Al(CoO2)2,-1.7472184935714292
mp-1252214,AlV2O4,-2.272428642857143
mp-1264966,AlFeO3,-2.3307735885
mp-1344662,AlSi3O8,1.832242977499999
mp-1404938,AlCoO3,2.733328715
mp-1405591,MnAlO3,2.231429801413792
mp-18827,AlVO4,-2.796821249444444
mp-31268,AlBiBr6,-1.333702643750001
mp-37836,Al(HO)3,-2.028316064821429
mp-541682,K3AlAs2,-0.496511515708332
mp-541684,K3AlP2,-0.6229684774503971
mp-554883,Al(HO)3,-2.030297232678571
mp-555462,Al(HO)3,-2.022449964821429
mp-571179,AlTeCl7,-1.122838836944443
mp-625316,Al(HO)3,-2.021206131964286
mp-625320,Al(HO)3,-2.011050445535715
mp-626414,Al(HO)3,-2.02840909625
mp-680424,AlPO4,-2.343408293273809
mp-707977,AlPO4,-3.108616154107141
mp-727209,BaAlO5,-1.738971356428571
mp-732264,Al(SiO3)2,-2.952916126666668
mp-768417,LaAlO3,-3.6913019516666683
mp-771703,LaAlO3,-3.679706405333334
mp-774250,MnAlO3,-2.673892614586207
mp-776216,AlCoO3,-2.236437595999999
mp-780421,LaAlO3,-3.639826190000001
mp-1103524,KAlN4,1.611634610208331
mp-1104429,MgAlH5,-0.18891231660714203
mp-4051,AlPO4,-3.119440272440476
mp-1220337,Nb6AlSb,-0.264261625124998
mp-1220344,Nb6AlGe,-0.22424856812499802
mp-1220347,Nb6AlSi,-0.289271116999998
mp-1220348,Nb6AlGa,-0.221950110118058
mp-1220362,Nb6AlSn,-0.20627837512499803
mp-1228032,AlSiMo6,-0.295583669375002
mp-1228807,AlV6Ga,-0.20036260250000001
mp-1228822,AlV6Sn,-0.12775440500000101
mp-1228829,AlV6Ge,-0.23588536937499902
mp-1228831,AlV6Sb,-0.20629014624999903
mp-1228922,AlCr6Si,-0.008702449374998
mp-1045627,AlCu7O12,-0.9481102465000001
mp-1246847,Na3AlN2,-0.363157434267241
mp-13944,Li3AlN2,-1.045083798333333
mp-1227673,Ca4AlZn43,-0.16382325458333202
mp-1229033,Al(SiO3)2,-3.022352750000001
mp-1019379,AlB3N4,-1.118875966562502
mp-1019508,AlGa3N4,-0.9113563118750001
mp-1018016,Ti2AlNi,-0.26444480666666603
mp-1064228,Ti2AlCo,-0.25458134733333304
mp-1103718,Al(VS2)4,-1.287627906923076
mp-1206664,Li2ZrAl,-0.047821572374999004
mp-1215252,ZrAlW4,0.095019384999991
mp-1215319,ZrAlFe4,-0.289543898333332
mp-1215333,ZrAlCo4,-0.31329961500000003
mp-1221618,MnBe4Al,-0.171403789655173
mp-1221620,MnAlFe2,-0.13376580448275902
mp-1221621,MnAlIr,-0.20902768931034502
mp-1221624,MnAlV2,-0.155377079482758
mp-1222668,Li2AlGa,-0.31113987333333204
mp-1224316,HfAlW4,0.102646734999998
mp-1227272,Be4AlFe,-0.236783661666664
mp-1227275,Be4AlCu,-0.06932595833333201
mp-1227276,Be4AlCr,-0.098219859999999
mp-1227279,Be4AlNi,-0.291239673333333
mp-1228803,AlNiGe,-0.42597598833333206
mp-1228804,AlVFe2,-0.13865449499999902
mp-13079,Mn2AlCo,-0.272630423965517
mp-16519,UAlNi4,-0.34729456333333003
mp-30816,Li2AlPd,-0.5318623033333321
mp-30818,Li2AlPt,-0.7543592208333331
mp-30820,Li2AlRh,-0.5350247866666661
mp-31168,Li2AlAg,-0.247168274583334
mp-3161,LiAlSi,-0.19126816777777703
mp-37990,AlPO4,-3.104332613440474
mp-3861,Al(MoS2)4,-0.9366198861410271
mp-4262,BeAlB,-0.052399171388889006
mp-5920,LiAlGe,-0.291353459444444
mp-631484,TaTiAl,0.7705011500000011
mp-631503,ZrAlW,0.683934473333323
mp-631514,AlB2Pb,1.762802246549995
mp-631543,AlInB,1.047582126033333
mp-631551,MnAlTc,0.45283255235632003
mp-631568,AlAgB,0.8454208495333331
mp-631582,AlTc2Pb,0.50111172
mp-961645,LiAlGe,0.04904599388888901
mp-961650,AlVNi,0.356573097456141
mp-961668,AlVPt,-0.13764821000000002
mp-961672,SrAlGa,0.345263411666666
mp-961679,TaAlPt,-0.014324575777777002
mp-961680,NbAlPt,-0.159647502833337
mp-999052,Ti2MnAl,-0.250023836149425
mp-999068,Ti2AlV,-0.12454579145833401
mp-999069,Ti2AlFe,-0.23221631416666602
mp-999072,Ti2AlZn,-0.014344134166666002
mp-999079,Ti2AlCu,-0.081409876458332
mp-999096,Ti2AlCr,-0.131580482083332
mp-1228945,AlCrGe,-0.025036292222222003
mp-14011,Al(PO3)3,-2.831248562321429
mp-10036,Ce3AlC,-0.347754207999997
mp-10037,AlCo3C,-0.20122812149999703
mp-10038,Er3AlC,1.445732053000001
mp-10039,Pr3AlC,-0.23128765722222203
mp-10040,AlPt3C,0.163335222500012
mp-10041,Tb3AlC,1.2828235299999982
mp-1017557,Dy3AlN,-1.087709248749999
mp-1017558,Er3AlN,-1.104468587749997
mp-1017577,Ho3AlN,-1.098518032749999
mp-1017627,Lu3AlN,-1.131227487749998
mp-1018638,Tb3AlN,-1.07354821175
mp-1018641,Tm3AlN,-1.124935117750001
mp-1024039,Mg3AlO4,-2.674385196875
mp-10600,La3AlC,-0.283068273499998
mp-10674,Sm3AlN,1.001796234249997
mp-10675,Ti3AlN,-1.026473475749999
mp-1068011,SrAlH3,0.23364325532142802
mp-1069273,Gd3AlN,1.016316430800003
mp-10881,Ce3AlN,-0.8997610077499981
mp-1094052,Sm3AlN,-0.9686063877500001
mp-1094072,Pr3AlN,-0.8458429647499991
mp-1097006,KAlH3,-0.081973535666665
mp-1147771,Al(CuN)3,-0.082109512678568
mp-1178268,GdAlO3,-3.613716829
mp-1183115,AcAlO3,-3.690019421500002
mp-1183128,AlVO3,-2.271212851
mp-1183132,AlSiO3,-2.154149702999999
mp-1183133,AlIrO3,-1.200752050999999
mp-1183134,AlSbO3,-2.269544728999999
mp-1183154,AlPbO3,-2.191318702999999
mp-1183159,AlAuO3,-1.400460893
mp-1183160,AlInO3,-2.2425046503333332
mp-1183169,AlAgO3,-1.615019715333333
mp-1183176,AlNiO3,-1.386456107
mp-1183283,BaAlO3,-2.895402251
mp-1184150,ErAlO3,-3.595122190999999
mp-1184936,KAlO3,-2.056392494449999
mp-1185313,LiAlO3,-2.104722441666666
mp-1185485,LuAlO3,-3.549526354333333
mp-1185841,MgAlO3,-2.537314224
mp-1186097,NaAlO3,-2.126357671275862
mp-1186110,NpAlO3,-3.2910525867500002
mp-1206123,AlFe3H,-0.20500472224999902
mp-1206360,Yb3AlC,-0.6206852850000011
mp-1206367,Ce3AlO,-1.405291576999998
mp-1206715,AlFe3B,-0.146577185833332
mp-1206753,AlFe3O,0.542747052999999
mp-1206767,AlFe3N,-0.310164052999998
mp-1206894,Lu3AlC,-0.48109708100000204
mp-1206996,La3AlO,-1.473911112000002
mp-1207055,Mn3AlN,-0.44415488375862106
mp-1207084,AlNi3C,-0.175228431499998
mp-1213829,Ce8AlPd24,-0.810771461931818
mp-1395974,AlVO3,-1.751975723000001
mp-1399724,MnAlO3,-1.430634494586207
mp-1413511,AlBiO3,-0.8888229550000001
mp-1416557,AlNiO3,-0.8944861109999991
mp-1417649,AlWO3,-1.451336168999998
mp-1418444,AlAgO3,-0.250836723333333
mp-1421498,AlFeO3,-1.162526192999999
mp-1421511,AlSbO3,-1.270632357
mp-14254,NdAlO3,-3.644979264499999
mp-1426094,AlSnO3,-1.353432764
mp-1433892,AlMoO3,-1.403197909
mp-1435808,AlCoO3,-1.043343859
mp-1475723,TiAlO3,-2.369078753666666
mp-1504314,AlCuO3,-0.848998753
mp-20684,Pr3AlN,1.015425827250001
mp-21910,Nd3AlN,1.008183712583331
mp-22793,AlFe3C,-0.159749470999999
mp-23080,AlBiO3,-2.432236615
mp-29676,Dy3AlC,-0.529014536999997
mp-29677,Ho3AlC,-0.40051357799999304
mp-3271,Ti3AlC,-0.591599556999995
mp-4079,Sc3AlC,-0.6796490030000001
mp-4448,Y3AlC,-0.39203290500000004
mp-4505,La3AlN,-0.9010594967499971
mp-4593,Mn3AlC,-0.19110724775862
mp-5304,LaAlO3,-3.719413138
mp-5323,CeAlO3,-3.603223498999999
mp-568021,Er3AlC,-0.430918176999999
mp-570822,Tb3AlC,-0.5037076540000011
mp-571330,Nd3AlC,-0.28244175450000103
mp-574239,Tm3AlC,1.332148068499981
mp-580539,Gd3AlC,-0.38686431999999504
mp-7144,Sm3AlC,-0.37786016400000005
mp-758371,YbAlO3,-3.51754615225
mp-8218,PrAlO3,-3.637824913333332
